Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State,month_no,Month,year
OD4724,Customer_4724,Bakery,Cakes,Erode,2017-01-23 21:18:19.129390,North,633,0.11,184.62,Tamil Nadu,1,January,2017
OD4725,Customer_4725,Food Grains,Rice,Tiruppur,2017-06-30 02:15:01.350945,East,464,0.15,120.77,Tamil Nadu,6,June,2017
OD4726,Customer_4726,Oil & Masala,Spices,Erode,2017-09-16 13:12:59.225457,North,466,0.22,138.91,Tamil Nadu,9,September,2017
OD4727,Customer_4727,Beverages,Soft Drinks,Erode,2016-09-27 02:33:28.045631,East,1873,0.12,562.33,Tamil Nadu,9,September,2016
OD4728,Customer_4728,"Eggs, Meat & Fish",Eggs,Coimbatore,2015-09-04 07:52:56.343440,South,2443,0.18,844.63,Tamil Nadu,9,September,2015
OD4729,Customer_4729,Bakery,Cakes,Krishnagiri,2016-04-12 16:09:39.285499,West,2753,0.17,355.32,Tamil Nadu,4,April,2016
OD4730,Customer_4730,"Eggs, Meat & Fish",Eggs,Madurai,2017-06-10 19:23:54.163914,South,2903,0.26,1049.03,Tamil Nadu,6,June,2017
OD4731,Customer_4731,Snacks,Chips,Tiruppur,2018-05-20 00:03:36.151305,South,2670,0.12,401.33,Tamil Nadu,5,May,2018
OD4732,Customer_4732,Oil & Masala,Oils,Kanyakumari,2015-11-21 15:20:30.981687,South,1752,0.24,191.27,Tamil Nadu,11,November,2015
OD4733,Customer_4733,Bakery,Cookies,Erode,2017-02-01 19:11:56.541579,South,364,0.18,102.51,Tamil Nadu,2,February,2017
OD4734,Customer_4734,Food Grains,Pulses,Vellore,2017-07-24 11:49:41.807265,East,1161,0.22,352.38,Tamil Nadu,7,July,2017
OD4735,Customer_4735,Oil & Masala,Spices,Ooty,2018-02-09 22:41:01.963374,West,2134,0.14,239.43,Tamil Nadu,2,February,2018
OD4736,Customer_4736,Food Grains,Atta & Flour,Tiruppur,2018-01-23 16:55:20.084058,East,481,0.22,134.86,Tamil Nadu,1,January,2018
OD4737,Customer_4737,Fruits & Veggies,Fresh Vegetables,Ooty,2018-05-03 15:20:13.689582,East,1266,0.23,363.47,Tamil Nadu,5,May,2018
OD4738,Customer_4738,"Eggs, Meat & Fish",Eggs,Tiruppur,2018-06-26 20:13:54.344040,East,2578,0.11,305.17,Tamil Nadu,6,June,2018
OD4739,Customer_4739,Bakery,Breads,Tiruppur,2017-01-18 18:34:45.860102,South,488,0.26,170.34,Tamil Nadu,1,January,2017
OD4740,Customer_4740,Food Grains,Rice,Dharmapuri,2016-09-12 18:55:30.891624,North,2201,0.27,382.1,Tamil Nadu,9,September,2016
OD4741,Customer_4741,Beverages,Health Drinks,Madurai,2017-12-31 18:24:31.990393,South,2171,0.11,820.77,Tamil Nadu,12,December,2017
OD4742,Customer_4742,Food Grains,Pulses,Ooty,2015-08-28 14:35:07.475232,East,494,0.22,103.14,Tamil Nadu,8,August,2015
OD4743,Customer_4743,Beverages,Health Drinks,Salem,2017-03-27 03:03:17.778444,South,2780,0.22,742.99,Tamil Nadu,3,March,2017
OD4744,Customer_4744,Oil & Masala,Spices,Vellore,2015-11-24 13:28:15.706994,West,2266,0.1,933.93,Tamil Nadu,11,November,2015
OD4745,Customer_4745,Bakery,Pastries,Madurai,2017-02-18 00:24:55.767036,West,1082,0.17,413.5,Tamil Nadu,2,February,2017
OD4746,Customer_4746,Food Grains,Organic Staples,Madurai,2018-04-04 20:33:56.145301,South,2339,0.29,873.97,Tamil Nadu,4,April,2018
OD4747,Customer_4747,Snacks,Biscuits,Kanyakumari,2015-04-09 18:21:47.715400,South,2062,0.21,321.99,Tamil Nadu,4,April,2015
OD4748,Customer_4748,Food Grains,Rice,Bodi,2016-11-01 04:06:24.749324,North,2634,0.29,307.78,Tamil Nadu,11,November,2016
OD4749,Customer_4749,Snacks,Namkeen,Tirunelveli,2018-05-14 10:48:53.173221,South,2780,0.24,867.4,Tamil Nadu,5,May,2018
OD4750,Customer_4750,Bakery,Cookies,Tiruppur,2016-05-25 01:01:57.802461,South,820,0.11,199.87,Tamil Nadu,5,May,2016
OD4751,Customer_4751,Food Grains,Organic Staples,Krishnagiri,2017-04-19 08:34:52.344641,North,2531,0.12,1058.41,Tamil Nadu,4,April,2017
OD4752,Customer_4752,Beverages,Health Drinks,Tiruppur,2016-09-18 08:10:13.869708,South,2959,0.24,657.96,Tamil Nadu,9,September,2016
OD4753,Customer_4753,Food Grains,Pulses,Tiruppur,2018-10-25 12:33:47.499249,South,2493,0.21,607.52,Tamil Nadu,10,October,2018
OD4754,Customer_4754,"Eggs, Meat & Fish",Eggs,Bodi,2018-02-22 05:13:33.809666,South,572,0.13,162.51,Tamil Nadu,2,February,2018
OD4755,Customer_4755,Oil & Masala,Oils,Kanyakumari,2018-01-25 03:59:12.446712,South,2823,0.22,1069.18,Tamil Nadu,1,January,2018
OD4756,Customer_4756,Fruits & Veggies,Fresh Fruits,Chennai,2017-06-03 08:34:09.114380,South,1903,0.26,369.0,Tamil Nadu,6,June,2017
OD4757,Customer_4757,Beverages,Health Drinks,Tiruppur,2016-03-23 15:46:35.917142,East,2075,0.25,891.5,Tamil Nadu,3,March,2016
OD4758,Customer_4758,"Eggs, Meat & Fish",Chicken,Tirunelveli,2017-09-24 21:05:03.692584,South,2150,0.15,621.29,Tamil Nadu,9,September,2017
OD4759,Customer_4759,Snacks,Biscuits,Erode,2015-06-12 00:39:29.018312,North,1024,0.15,403.81,Tamil Nadu,6,June,2015
OD4760,Customer_4760,Oil & Masala,Masalas,Madurai,2018-09-14 07:44:34.872410,South,975,0.29,276.87,Tamil Nadu,9,September,2018
OD4761,Customer_4761,Bakery,Cakes,Erode,2018-04-06 18:08:58.216751,East,1072,0.28,396.85,Tamil Nadu,4,April,2018
OD4762,Customer_4762,Beverages,Water,Tiruppur,2016-07-12 20:11:18.715100,North,478,0.16,56.4,Tamil Nadu,7,July,2016
OD4763,Customer_4763,Fruits & Veggies,Fresh Fruits,Dharmapuri,2015-03-15 04:44:01.368958,North,1421,0.26,539.59,Tamil Nadu,3,March,2015
OD4764,Customer_4764,Oil & Masala,Masalas,Erode,2017-01-29 14:03:25.343740,South,2285,0.13,647.54,Tamil Nadu,1,January,2017
OD4765,Customer_4765,Snacks,Chips,Trichy,2016-06-06 21:36:02.593815,West,224,0.14,57.63,Tamil Nadu,6,June,2016
OD4766,Customer_4766,Fruits & Veggies,Fresh Vegetables,Chennai,2018-12-25 03:44:30.549384,East,1525,0.14,212.07,Tamil Nadu,12,December,2018
OD4767,Customer_4767,Bakery,Pastries,Vellore,2018-01-23 20:25:43.320324,West,579,0.12,208.18,Tamil Nadu,1,January,2018
OD4768,Customer_4768,Bakery,Pastries,Madurai,2018-10-24 19:01:51.317922,South,2717,0.27,396.43,Tamil Nadu,10,October,2018
OD4769,Customer_4769,Snacks,Namkeen,Kanyakumari,2016-06-30 03:07:37.160012,East,1485,0.22,248.46,Tamil Nadu,6,June,2016
OD4770,Customer_4770,Beverages,Soft Drinks,Tirunelveli,2017-03-09 21:17:35.899129,West,2213,0.15,319.22,Tamil Nadu,3,March,2017
OD4771,Customer_4771,Snacks,Chips,Madurai,2016-04-13 09:41:35.466826,East,2999,0.27,306.8,Tamil Nadu,4,April,2016
OD4772,Customer_4772,Food Grains,Pulses,Madurai,2015-09-26 05:51:01.783248,South,531,0.26,176.12,Tamil Nadu,9,September,2015
OD4773,Customer_4773,Bakery,Cakes,Dharmapuri,2017-12-07 15:50:38.006604,East,2058,0.12,400.89,Tamil Nadu,12,December,2017
OD4774,Customer_4774,Oil & Masala,Oils,Krishnagiri,2015-06-25 11:15:06.754728,South,1212,0.23,184.61,Tamil Nadu,6,June,2015
OD4775,Customer_4775,Food Grains,Rice,Madurai,2017-04-20 09:07:34.998498,West,700,0.24,148.39,Tamil Nadu,4,April,2017
OD4776,Customer_4776,"Eggs, Meat & Fish",Eggs,Krishnagiri,2015-02-01 20:24:25.505854,East,955,0.24,262.32,Tamil Nadu,2,February,2015
OD4777,Customer_4777,Fruits & Veggies,Fresh Vegetables,Coimbatore,2015-10-29 16:49:42.888021,North,2153,0.24,594.65,Tamil Nadu,10,October,2015
OD4778,Customer_4778,Food Grains,Organic Staples,Vellore,2015-03-29 19:22:44.995496,South,257,0.13,58.73,Tamil Nadu,3,March,2015
OD4779,Customer_4779,Fruits & Veggies,Fresh Fruits,Ooty,2018-05-16 11:54:18.480936,East,2477,0.16,676.78,Tamil Nadu,5,May,2018
OD4780,Customer_4780,Snacks,Chips,Trichy,2018-08-17 10:00:36.745722,North,1226,0.27,305.97,Tamil Nadu,8,August,2018
OD4781,Customer_4781,Food Grains,Rice,Kanyakumari,2018-05-22 08:09:47.931552,North,322,0.28,124.91,Tamil Nadu,5,May,2018
OD4782,Customer_4782,Snacks,Noodles,Dharmapuri,2016-05-18 00:43:22.461723,North,2549,0.16,281.32,Tamil Nadu,5,May,2016
OD4783,Customer_4783,"Eggs, Meat & Fish",Fish,Dharmapuri,2015-05-15 13:26:40.600420,North,1806,0.1,729.28,Tamil Nadu,5,May,2015
OD4784,Customer_4784,Bakery,Cookies,Ooty,2018-08-10 06:11:38.168718,South,644,0.27,119.38,Tamil Nadu,8,August,2018
OD4785,Customer_4785,"Eggs, Meat & Fish",Eggs,Erode,2016-11-22 12:02:57.244070,East,2656,0.18,936.57,Tamil Nadu,11,November,2016
OD4786,Customer_4786,Bakery,Pastries,Tiruppur,2018-06-20 02:56:05.475833,North,2331,0.17,563.55,Tamil Nadu,6,June,2018
OD4787,Customer_4787,Snacks,Chips,Ooty,2017-03-07 02:40:14.410087,East,2728,0.17,553.83,Tamil Nadu,3,March,2017
OD4788,Customer_4788,Bakery,Pastries,Erode,2017-05-24 10:07:49.048333,East,637,0.18,200.89,Tamil Nadu,5,May,2017
OD4789,Customer_4789,Fruits & Veggies,Fresh Fruits,Erode,2015-07-17 09:13:12.194536,West,1536,0.18,566.95,Tamil Nadu,7,July,2015
OD4790,Customer_4790,Oil & Masala,Oils,Erode,2018-12-20 11:32:06.988892,East,2665,0.21,686.18,Tamil Nadu,12,December,2018
OD4791,Customer_4791,"Eggs, Meat & Fish",Mutton,Erode,2017-08-27 09:19:32.620834,South,2915,0.12,767.5,Tamil Nadu,8,August,2017
OD4792,Customer_4792,Food Grains,Organic Staples,Chennai,2015-06-03 16:47:24.551185,South,2442,0.29,294.5,Tamil Nadu,6,June,2015
OD4793,Customer_4793,"Eggs, Meat & Fish",Chicken,Tirunelveli,2017-11-06 23:29:18.390873,North,359,0.29,152.0,Tamil Nadu,11,November,2017
OD4794,Customer_4794,Fruits & Veggies,Frozen Veggies,Chennai,2015-01-20 17:22:16.895827,East,925,0.29,366.68,Tamil Nadu,1,January,2015
OD4795,Customer_4795,Bakery,Cookies,Trichy,2017-08-03 17:16:48.345842,South,415,0.28,99.31,Tamil Nadu,8,August,2017
OD4796,Customer_4796,Fruits & Veggies,Frozen Veggies,Erode,2016-02-28 23:43:51.642149,South,845,0.23,310.73,Tamil Nadu,2,February,2016
OD4797,Customer_4797,Beverages,Soft Drinks,Perambalur,2015-11-25 17:31:21.597117,South,818,0.14,171.49,Tamil Nadu,11,November,2015
OD4798,Customer_4798,Beverages,Juices,Erode,2017-04-15 13:24:48.201741,North,1200,0.11,426.78,Tamil Nadu,4,April,2017
OD4799,Customer_4799,Food Grains,Organic Staples,Perambalur,2017-11-19 23:33:46.418492,South,2827,0.12,793.94,Tamil Nadu,11,November,2017
OD4800,Customer_4800,Fruits & Veggies,Fresh Fruits,Vellore,2016-03-15 14:55:17.922545,East,560,0.16,146.31,Tamil Nadu,3,March,2016
OD4801,Customer_4801,Snacks,Namkeen,Erode,2016-11-04 02:14:09.474632,South,2954,0.2,353.84,Tamil Nadu,11,November,2016
OD4802,Customer_4802,Food Grains,Atta & Flour,Coimbatore,2017-03-17 08:07:20.948664,South,1204,0.3,527.23,Tamil Nadu,3,March,2017
OD4803,Customer_4803,Snacks,Namkeen,Trichy,2018-05-21 18:08:14.986490,North,1802,0.19,708.35,Tamil Nadu,5,May,2018
OD4804,Customer_4804,Food Grains,Rice,Kanyakumari,2015-03-17 09:19:49.912939,East,2940,0.2,1110.4,Tamil Nadu,3,March,2015
OD4805,Customer_4805,Beverages,Soft Drinks,Dharmapuri,2018-10-11 22:27:46.526568,South,1506,0.24,311.32,Tamil Nadu,10,October,2018
OD4806,Customer_4806,Food Grains,Rice,Madurai,2018-02-26 07:24:24.425097,East,2296,0.14,462.31,Tamil Nadu,2,February,2018
OD4807,Customer_4807,Beverages,Water,Tiruppur,2018-07-09 13:17:35.899129,East,2915,0.29,876.3,Tamil Nadu,7,July,2018
OD4808,Customer_4808,Bakery,Cookies,Tiruppur,2018-01-20 08:16:25.649954,South,2492,0.21,987.28,Tamil Nadu,1,January,2018
OD4809,Customer_4809,Snacks,Biscuits,Erode,2017-03-20 06:15:05.673971,North,1913,0.16,817.08,Tamil Nadu,3,March,2017
OD4810,Customer_4810,Fruits & Veggies,Frozen Veggies,Tirunelveli,2016-07-25 06:14:13.797658,East,1914,0.29,371.56,Tamil Nadu,7,July,2016
OD4811,Customer_4811,Food Grains,Atta & Flour,Krishnagiri,2016-04-14 03:13:31.648153,West,1841,0.23,575.49,Tamil Nadu,4,April,2016
OD4812,Customer_4812,Beverages,Soft Drinks,Madurai,2015-02-03 07:28:17.868507,South,1073,0.2,379.16,Tamil Nadu,2,February,2015
OD4813,Customer_4813,"Eggs, Meat & Fish",Fish,Krishnagiri,2015-10-09 09:25:53.047132,East,1021,0.22,183.0,Tamil Nadu,10,October,2015
OD4814,Customer_4814,Snacks,Noodles,Bodi,2016-10-04 13:23:13.095166,East,129,0.25,31.3,Tamil Nadu,10,October,2016
OD4815,Customer_4815,Food Grains,Organic Staples,Trichy,2017-09-08 12:21:41.230861,East,2877,0.13,476.48,Tamil Nadu,9,September,2017
OD4816,Customer_4816,Oil & Masala,Spices,Tiruppur,2015-07-17 19:44:21.903332,South,1081,0.27,372.53,Tamil Nadu,7,July,2015
OD4817,Customer_4817,Bakery,Pastries,Ooty,2016-09-25 01:28:02.737916,West,330,0.29,132.77,Tamil Nadu,9,September,2016
OD4818,Customer_4818,Bakery,Cookies,Trichy,2018-04-23 02:52:20.678474,East,1285,0.21,523.17,Tamil Nadu,4,April,2018
OD4819,Customer_4819,"Eggs, Meat & Fish",Eggs,Vellore,2016-05-28 13:11:15.472830,East,2876,0.24,962.11,Tamil Nadu,5,May,2016
OD4820,Customer_4820,Beverages,Juices,Bodi,2017-04-30 14:34:41.537075,North,1351,0.27,299.25,Tamil Nadu,4,April,2017
OD4821,Customer_4821,Food Grains,Pulses,Bodi,2018-05-06 13:27:58.414890,South,1344,0.17,445.35,Tamil Nadu,5,May,2018
OD4822,Customer_4822,Snacks,Noodles,Coimbatore,2015-05-26 05:24:56.847793,South,2893,0.3,1164.41,Tamil Nadu,5,May,2015
OD4823,Customer_4823,Beverages,Health Drinks,Kanyakumari,2016-10-14 15:19:56.397478,East,1196,0.24,381.58,Tamil Nadu,10,October,2016
OD4824,Customer_4824,Bakery,Cakes,Dharmapuri,2016-06-25 10:55:13.599519,North,498,0.18,121.77,Tamil Nadu,6,June,2016
OD4825,Customer_4825,Beverages,Health Drinks,Salem,2018-08-04 13:26:31.954368,East,194,0.24,81.85,Tamil Nadu,8,August,2018
OD4826,Customer_4826,Bakery,Cakes,Trichy,2015-11-02 11:59:47.030921,East,2063,0.2,809.37,Tamil Nadu,11,November,2015
OD4827,Customer_4827,Beverages,Health Drinks,Tirunelveli,2016-08-25 23:08:16.067247,South,574,0.12,234.68,Tamil Nadu,8,August,2016
OD4828,Customer_4828,"Eggs, Meat & Fish",Mutton,Salem,2018-08-07 08:03:53.443410,North,2029,0.26,844.3,Tamil Nadu,8,August,2018
OD4829,Customer_4829,Fruits & Veggies,Fresh Vegetables,Madurai,2018-05-24 23:16:46.184329,East,1878,0.21,446.65,Tamil Nadu,5,May,2018
OD4830,Customer_4830,"Eggs, Meat & Fish",Chicken,Krishnagiri,2017-05-11 03:02:34.548183,South,874,0.26,350.36,Tamil Nadu,5,May,2017
OD4831,Customer_4831,"Eggs, Meat & Fish",Chicken,Krishnagiri,2017-01-26 15:55:40.618432,East,1247,0.13,373.63,Tamil Nadu,1,January,2017
OD4832,Customer_4832,Fruits & Veggies,Fresh Vegetables,Krishnagiri,2018-12-17 09:53:59.027319,East,2947,0.21,334.06,Tamil Nadu,12,December,2018
OD4833,Customer_4833,Fruits & Veggies,Frozen Veggies,Perambalur,2016-11-06 06:49:58.018613,North,1623,0.25,523.49,Tamil Nadu,11,November,2016
OD4834,Customer_4834,Food Grains,Organic Staples,Kanyakumari,2016-10-26 00:50:08.826178,North,720,0.3,190.6,Tamil Nadu,10,October,2016
OD4835,Customer_4835,Snacks,Namkeen,Vellore,2017-11-08 00:02:01.044731,North,1063,0.28,208.67,Tamil Nadu,11,November,2017
OD4836,Customer_4836,Snacks,Namkeen,Madurai,2015-10-31 03:53:35.250675,East,2960,0.27,1301.32,Tamil Nadu,10,October,2015
OD4837,Customer_4837,Food Grains,Rice,Krishnagiri,2015-05-01 23:20:39.627739,West,2242,0.15,267.41,Tamil Nadu,5,May,2015
OD4838,Customer_4838,"Eggs, Meat & Fish",Eggs,Coimbatore,2015-07-23 15:59:51.353947,North,1600,0.27,689.69,Tamil Nadu,7,July,2015
OD4839,Customer_4839,"Eggs, Meat & Fish",Fish,Tiruppur,2017-04-18 11:32:32.927048,West,2180,0.13,339.52,Tamil Nadu,4,April,2017
OD4840,Customer_4840,Bakery,Breads,Krishnagiri,2018-11-05 08:02:26.982888,West,1426,0.14,330.75,Tamil Nadu,11,November,2018
OD4841,Customer_4841,Bakery,Breads,Erode,2015-10-21 19:28:48.129690,West,221,0.12,54.37,Tamil Nadu,10,October,2015
OD4842,Customer_4842,Snacks,Namkeen,Salem,2017-08-06 22:25:19.543680,South,317,0.27,112.81,Tamil Nadu,8,August,2017
OD4843,Customer_4843,Food Grains,Rice,Vellore,2018-12-14 01:15:04.593215,East,1176,0.12,206.34,Tamil Nadu,12,December,2018
OD4844,Customer_4844,Oil & Masala,Masalas,Perambalur,2018-01-14 19:01:42.671870,North,1282,0.13,570.66,Tamil Nadu,1,January,2018
OD4845,Customer_4845,Oil & Masala,Spices,Coimbatore,2015-06-02 16:14:41.897328,East,1794,0.15,649.7,Tamil Nadu,6,June,2015
OD4846,Customer_4846,Food Grains,Pulses,Bodi,2015-12-12 19:46:40.240168,East,894,0.21,336.58,Tamil Nadu,12,December,2015
OD4847,Customer_4847,Bakery,Pastries,Tiruppur,2015-06-16 09:51:06.106274,South,1724,0.28,236.62,Tamil Nadu,6,June,2015
OD4848,Customer_4848,Snacks,Noodles,Trichy,2015-05-21 13:12:33.287301,South,275,0.18,73.35,Tamil Nadu,5,May,2015
OD4849,Customer_4849,Snacks,Biscuits,Vellore,2018-03-22 02:57:31.936355,South,391,0.21,168.51,Tamil Nadu,3,March,2018
OD4850,Customer_4850,Bakery,Breads,Bodi,2015-02-05 08:33:43.176223,East,590,0.13,114.77,Tamil Nadu,2,February,2015
OD4851,Customer_4851,Oil & Masala,Oils,Ooty,2015-11-05 06:37:08.519963,West,2908,0.15,438.77,Tamil Nadu,11,November,2015
OD4852,Customer_4852,Beverages,Health Drinks,Chennai,2017-05-11 17:04:07.493245,East,733,0.13,197.83,Tamil Nadu,5,May,2017
OD4853,Customer_4853,Beverages,Health Drinks,Krishnagiri,2016-01-13 12:40:42.509756,South,1360,0.18,578.87,Tamil Nadu,1,January,2016
OD4854,Customer_4854,Bakery,Cakes,Vellore,2018-06-26 02:41:58.162713,East,2272,0.22,614.3,Tamil Nadu,6,June,2018
OD4855,Customer_4855,Beverages,Soft Drinks,Chennai,2017-06-10 01:51:57.982587,South,1990,0.16,480.97,Tamil Nadu,6,June,2017
OD4856,Customer_4856,Fruits & Veggies,Fresh Vegetables,Tirunelveli,2018-05-07 21:01:27.541278,South,703,0.27,230.3,Tamil Nadu,5,May,2018
OD4857,Customer_4857,Food Grains,Organic Staples,Coimbatore,2015-02-10 04:16:29.972981,North,1228,0.3,525.47,Tamil Nadu,2,February,2015
OD4858,Customer_4858,Food Grains,Pulses,Kanyakumari,2018-05-14 03:48:06.700690,West,1165,0.12,136.5,Tamil Nadu,5,May,2018
OD4859,Customer_4859,Bakery,Cookies,Tiruppur,2016-12-17 15:09:33.881717,South,1764,0.1,271.11,Tamil Nadu,12,December,2016
OD4860,Customer_4860,"Eggs, Meat & Fish",Fish,Ooty,2016-11-06 13:50:44.491143,North,1583,0.26,231.85,Tamil Nadu,11,November,2016
OD4861,Customer_4861,Oil & Masala,Masalas,Tirunelveli,2018-02-06 03:30:57.820474,West,590,0.14,76.62,Tamil Nadu,2,February,2018
OD4862,Customer_4862,Bakery,Breads,Tirunelveli,2017-05-27 11:45:57.009906,South,664,0.17,136.61,Tamil Nadu,5,May,2017
OD4863,Customer_4863,Beverages,Soft Drinks,Erode,2016-04-21 17:33:39.933953,West,267,0.18,48.13,Tamil Nadu,4,April,2016
OD4864,Customer_4864,Oil & Masala,Spices,Ooty,2015-02-04 01:00:14.049834,West,858,0.28,250.57,Tamil Nadu,2,February,2015
OD4865,Customer_4865,"Eggs, Meat & Fish",Fish,Salem,2017-11-25 02:17:19.687781,East,1297,0.23,278.27,Tamil Nadu,11,November,2017
OD4866,Customer_4866,Beverages,Water,Bodi,2015-09-15 20:53:32.008405,North,2004,0.11,484.61,Tamil Nadu,9,September,2015
OD4867,Customer_4867,Snacks,Noodles,Trichy,2015-06-11 10:37:56.073251,West,1273,0.1,546.95,Tamil Nadu,6,June,2015
OD4868,Customer_4868,Fruits & Veggies,Frozen Veggies,Trichy,2018-07-21 02:18:11.564094,East,2396,0.14,370.13,Tamil Nadu,7,July,2018
OD4869,Customer_4869,Beverages,Juices,Vellore,2015-03-20 14:28:21.110777,West,1750,0.16,412.93,Tamil Nadu,3,March,2015
OD4870,Customer_4870,Fruits & Veggies,Fresh Vegetables,Dharmapuri,2018-01-12 03:54:44.419093,East,279,0.2,53.0,Tamil Nadu,1,January,2018
OD4871,Customer_4871,Oil & Masala,Oils,Krishnagiri,2016-06-15 15:59:16.769738,South,127,0.27,37.11,Tamil Nadu,6,June,2016
OD4872,Customer_4872,Fruits & Veggies,Frozen Veggies,Coimbatore,2015-05-07 09:04:59.369558,South,1944,0.16,695.4,Tamil Nadu,5,May,2015
OD4873,Customer_4873,Oil & Masala,Masalas,Perambalur,2016-05-13 08:30:58.901230,East,2264,0.18,873.78,Tamil Nadu,5,May,2016
OD4874,Customer_4874,Oil & Masala,Oils,Salem,2015-04-24 19:31:41.050735,South,2850,0.17,799.01,Tamil Nadu,4,April,2015
OD4875,Customer_4875,Oil & Masala,Masalas,Vellore,2018-07-24 21:28:15.706994,South,2804,0.1,1119.42,Tamil Nadu,7,July,2018
OD4876,Customer_4876,Oil & Masala,Oils,Madurai,2018-05-04 08:52:09.870909,South,2979,0.29,1116.46,Tamil Nadu,5,May,2018
OD4877,Customer_4877,Oil & Masala,Spices,Madurai,2017-12-08 23:24:07.132993,West,361,0.13,55.94,Tamil Nadu,12,December,2017
OD4878,Customer_4878,Beverages,Soft Drinks,Krishnagiri,2015-02-25 01:56:00.072050,East,2773,0.16,515.5,Tamil Nadu,2,February,2015
OD4879,Customer_4879,Oil & Masala,Masalas,Trichy,2015-10-01 01:33:48.580006,North,2932,0.13,982.52,Tamil Nadu,10,October,2015
OD4880,Customer_4880,Beverages,Health Drinks,Vellore,2018-07-28 13:07:56.613629,North,296,0.2,130.59,Tamil Nadu,7,July,2018
OD4881,Customer_4881,Oil & Masala,Masalas,Tirunelveli,2015-10-24 10:35:46.382467,East,1560,0.29,361.37,Tamil Nadu,10,October,2015
OD4882,Customer_4882,Fruits & Veggies,Fresh Fruits,Dharmapuri,2016-11-03 01:41:26.820774,West,2831,0.12,510.81,Tamil Nadu,11,November,2016
OD4883,Customer_4883,Snacks,Biscuits,Perambalur,2018-10-27 03:08:03.098168,South,1762,0.19,712.19,Tamil Nadu,10,October,2018
OD4884,Customer_4884,Oil & Masala,Masalas,Vellore,2017-11-01 06:44:12.176523,South,1533,0.1,260.4,Tamil Nadu,11,November,2017
OD4885,Customer_4885,"Eggs, Meat & Fish",Eggs,Krishnagiri,2016-08-20 23:55:06.034223,West,432,0.25,148.65,Tamil Nadu,8,August,2016
OD4886,Customer_4886,Oil & Masala,Masalas,Perambalur,2018-06-28 03:47:23.470429,North,2867,0.23,321.07,Tamil Nadu,6,June,2018
OD4887,Customer_4887,Oil & Masala,Oils,Perambalur,2017-04-17 14:30:13.509456,East,1281,0.24,136.61,Tamil Nadu,4,April,2017
OD4888,Customer_4888,Fruits & Veggies,Fresh Vegetables,Kanyakumari,2016-11-13 17:39:43.068147,East,1875,0.19,483.84,Tamil Nadu,11,November,2016
OD4889,Customer_4889,Food Grains,Atta & Flour,Coimbatore,2016-09-18 01:09:27.397178,West,178,0.28,58.7,Tamil Nadu,9,September,2016
OD4890,Customer_4890,Fruits & Veggies,Fresh Fruits,Tirunelveli,2016-11-23 16:06:03.134193,South,1967,0.18,294.76,Tamil Nadu,11,November,2016
OD4891,Customer_4891,"Eggs, Meat & Fish",Chicken,Kanyakumari,2018-05-24 05:44:50.003002,South,1992,0.2,731.78,Tamil Nadu,5,May,2018
OD4892,Customer_4892,Food Grains,Rice,Krishnagiri,2015-02-07 13:09:31.720204,South,296,0.24,42.94,Tamil Nadu,2,February,2015
OD4893,Customer_4893,Bakery,Breads,Krishnagiri,2016-12-20 02:46:08.898228,East,1883,0.2,540.04,Tamil Nadu,12,December,2016
OD4894,Customer_4894,Bakery,Pastries,Erode,2018-03-23 10:31:01.062743,North,325,0.14,67.57,Tamil Nadu,3,March,2018
OD4895,Customer_4895,"Eggs, Meat & Fish",Eggs,Bodi,2018-12-12 07:10:25.758030,East,2742,0.16,996.14,Tamil Nadu,12,December,2018
OD4896,Customer_4896,Fruits & Veggies,Fresh Fruits,Vellore,2018-07-17 21:09:40.366256,West,1661,0.12,633.57,Tamil Nadu,7,July,2018
OD4897,Customer_4897,Beverages,Soft Drinks,Vellore,2016-09-12 11:54:44.419093,East,834,0.19,102.69,Tamil Nadu,9,September,2016
OD4898,Customer_4898,"Eggs, Meat & Fish",Fish,Bodi,2016-01-20 16:29:41.086760,West,1462,0.22,244.76,Tamil Nadu,1,January,2016
OD4899,Customer_4899,Snacks,Biscuits,Chennai,2016-02-08 16:20:01.801260,East,1679,0.12,692.46,Tamil Nadu,2,February,2016
OD4900,Customer_4900,Food Grains,Atta & Flour,Ooty,2017-06-22 11:54:53.065145,North,1719,0.23,421.95,Tamil Nadu,6,June,2017
OD4901,Customer_4901,Food Grains,Atta & Flour,Madurai,2018-03-01 19:33:42.095466,West,2142,0.28,571.61,Tamil Nadu,3,March,2018
OD4902,Customer_4902,Oil & Masala,Spices,Vellore,2016-12-02 10:29:17.310117,South,2684,0.17,426.24,Tamil Nadu,12,December,2016
OD4903,Customer_4903,Bakery,Cakes,Ooty,2018-09-13 00:11:05.746022,South,319,0.14,142.98,Tamil Nadu,9,September,2018
OD4904,Customer_4904,Food Grains,Atta & Flour,Madurai,2015-10-31 17:55:08.195737,East,2440,0.28,1032.28,Tamil Nadu,10,October,2015
OD4905,Customer_4905,"Eggs, Meat & Fish",Mutton,Vellore,2018-01-06 11:09:38.204743,East,1327,0.24,133.64,Tamil Nadu,1,January,2018
OD4906,Customer_4906,Food Grains,Rice,Coimbatore,2018-07-02 19:59:47.030921,North,1828,0.12,535.16,Tamil Nadu,7,July,2018
